,Nama Stasiun,Elevasi,Jarak,latitude,longitude,T,pu_gpm,pu_station
4262,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,7,132.29352417379653,278.8779662643901
4263,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,8,135.63754473866527,293.17390662582557
4264,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,9,138.56001437533143,305.6676849454948
4265,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,10,141.15561204741994,316.7640609403937
4266,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,11,143.4902680098101,326.74489142733466
4267,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,12,145.61175501184442,335.8144085162146
4268,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,13,147.55580582093586,344.1253724852601
4269,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,14,149.34985105103218,351.7950512798883
4270,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,15,151.01540923761274,358.9154382637497
4271,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,16,152.5696736842637,365.56003610763105
4272,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,17,154.02659990055147,371.7885056684572
4273,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,18,155.39767122204034,377.6499390726648
4274,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,19,156.69245059570858,383.18521864051183
4275,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,20,157.91898645373522,388.42875202715516
4276,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,21,159.08411667831615,393.40977169518715
4277,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,22,160.19369991121897,398.1533237804447
4278,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,23,161.25279410724497,402.68103142153814
4279,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,24,162.26579614706293,407.0116916152557
4280,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,25,163.23655227875292,411.1617473625005
4281,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,26,164.16844641167577,415.1456651312476
4282,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,27,165.06447138876487,418.9762395509731
4283,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,28,165.92728703011852,422.6648415533923
4284,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,29,166.759267789756,426.2216221086894
4285,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,30,167.5625421795618,429.65568076585646
4286,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,31,168.33902561056354,432.9752060516345
4287,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,32,169.09044792819134,436.1875931858267
4288,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,33,169.8183766382857,439.2995433742353
4289,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,34,170.52423660874547,442.317148034694
4290,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,35,171.20932686980115,445.2459606195042
4291,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,36,171.8748350110714,448.0910581639397
4292,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,37,172.52184957653344,450.85709427567883
4293,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,38,173.15137078252133,453.54834495505827
4294,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,39,173.7643198238895,456.16874837962337
4295,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,40,174.36154698581646,458.72193958270213
4296,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,41,174.9438387406164,461.2112807928098
4297,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,42,175.51192397826156,463.6398880696031
4298,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,43,176.06647949450297,466.0106547660106
4299,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,44,176.60813484028722,468.3262722598546
4300,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,45,177.1374766196484,470.5892483276649
4301,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,46,177.65505230968245,472.80192347535683
4302,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,47,178.16137366499365,474.9664854924969
4303,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,48,178.65691975970674,477.0849824571345
4304,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,49,179.1421397123839,479.15933438502816
4305,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,50,179.61745513270625,481.1913436893925
4306,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,51,180.08326232333195,483.1827045940088
4307,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,52,180.53993426575488,485.13501162292073
4308,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,53,180.98782241510406,487.04976727333667
4309,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,54,181.4272583255269,488.92838896426656
4310,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,55,181.8585551249932,490.77221534141984
4311,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,56,182.28200885595606,492.5825120086324
4312,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,57,182.697899696251,494.3604767473024
4313,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,58,183.10649307284666,496.107244277758
4314,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,59,183.50804067953788,497.82389060997355
4315,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,60,183.90278140835463,499.51143702541106
4316,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,61,184.29094220332058,501.1708537269045
4317,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,62,184.67273884420018,502.80306318923635
4318,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,63,185.04837666701644,504.4089432394064
4319,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,64,185.4180512273611,505.98932989233185
4320,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,65,185.7819489118649,507.54501996493013
4321,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,66,186.1402475026127,509.0767734890351
4322,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,67,186.49311669878665,510.585315941461
4323,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,68,186.8407185993656,512.0713403075802
4324,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,69,187.18320815032013,513.5355089931136
4325,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,70,187.5207335593926,514.9784555973486
4326,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,71,187.85343668123966,516.4007865596511
4327,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,72,188.18145337544402,517.8030826899934
4328,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,73,188.50491383965627,519.1859005931608
4329,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,74,188.8239429199139,520.5497739953884
4330,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,75,189.13866039998368,521.8952149813218
4331,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,76,189.4491812714127,523.222715148506
4332,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,77,189.75561598580623,524.5327466858914
4333,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,78,190.05807069071935,525.8257633822894
4334,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,79,190.3566474504243,527.1022015701689
4335,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,80,190.65144445270187,528.3624810097049
4336,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,81,190.9425562027042,529.6070057175575
4337,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,82,191.23007370484953,530.8361647444848
4338,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,83,191.5140846336208,532.0503329055197
4339,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,84,191.79467349407574,533.2498714661639
4340,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,85,192.07192177279796,534.4351287877137
4341,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,86,192.34590807996915,535.60644093463
4342,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,87,192.616708283178,536.7641322465823
4343,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,88,192.88439563353722,537.9085158776071
4344,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,89,193.14904088463447,539.039894304633
4345,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,90,193.41071240479903,540.1585598074288
4346,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,91,193.66947628312897,541.2647949218783
4347,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,92,193.9253964296937,542.3588728683526
4348,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,93,194.17853467028868,543.4410579567946
4349,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,94,194.42895083609363,544.5116059700144
4350,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,95,194.676702848563,545.5707645266027
4351,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,96,194.92184679984751,546.618773424738
4352,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,97,195.16443702902382,547.6558649680753
4353,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,98,195.40452619439768,548.682264274847
4354,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,99,195.64216534211562,549.698189571183
4355,Stasiun Meteorologi Banyuwangi,35.74092,0.6090247,-8.25,114.45,100,195.87740397131017,550.7038524696118
4356,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,2,115.07117472118259,101.27443642125523
4357,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,3,129.3370413937405,112.2493044800829
4358,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,4,138.46735690549812,119.2733437745032
4359,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,5,145.22613963612747,124.47294015441528
4360,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,6,150.60152802315733,128.60827799730214
4361,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,7,155.06696779367127,132.04358364195
4362,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,8,158.88730265418408,134.98260389196545
4363,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,9,162.22604187996518,137.55112800107307
4364,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,10,165.1913502798957,139.8323681941819
4365,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,11,167.8585490567589,141.8842697950183
4366,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,12,170.28221559611663,143.74881970976088
4367,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,13,172.50317235535584,145.45742304641612
4368,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,14,174.55275709950428,147.03418824818863
4369,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,15,176.4555534127967,148.49802770221766
4370,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,16,178.2312035718828,149.864052400324
4371,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,17,179.89565087575207,151.1445276753366
4372,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,18,181.46201431883657,152.34954609549973
4373,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,19,182.94121897142278,153.48751242216994
4374,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,20,184.3424596651301,154.56550032750206
4375,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,21,185.673548253749,155.5895195455426
4376,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,22,186.94117786997577,156.56471916747046
4377,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,23,188.1511269116031,157.49554457012954
4378,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,24,189.30841854047168,158.38586012010245
4379,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,25,190.41744685504415,159.23904623948138
4380,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,26,191.48207776064152,160.0580770063087
4381,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,27,192.50573039359057,160.84558279495442
4382,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,28,193.49144343240633,161.60390128994493
4383,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,29,194.4419295426626,162.33511937092396
4384,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,30,195.35962041638862,163.04110776189268
4385,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,31,196.2467042911802,163.72354989502145
4386,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,32,197.1051574075155,164.38396611106478
4387,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,33,197.93677054301986,165.02373407242567
4388,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,34,198.74317152036969,165.6441060787019
4389,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,35,199.5258444005562,166.24622383224803
4390,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,36,200.28614593062457,166.83113109157892
4391,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,37,201.02531970415404,167.39978456516258
4392,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,38,201.74450840590237,167.95306333134303
4393,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,39,202.444764443517,168.4917770174173
4394,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,40,203.12705921476464,169.01667292900433
4395,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,41,203.7922912151961,169.52844228734895
4396,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,42,204.4412931561287,170.02772570525443
4397,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,43,205.07483823448257,170.51511801052732
4398,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,44,205.6936456729362,170.9911725080724
4399,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,45,206.29838563000004,171.45640475725946
4400,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,46,206.889683564099,171.91129592925367
4401,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,47,207.46812412293968,172.3562957991433
4402,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,48,208.03425461882006,172.79182541952855
4403,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,49,208.58858814167678,173.21827951541889
4404,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,50,209.13160635426607,173.63602863459238
4405,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,51,209.66376200764932,174.0454210827831
4406,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,52,210.18548120991295,174.44678466902874
4407,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,53,210.69716547661434,174.8404282830987
4408,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,54,211.19919358768112,175.22664332402428
4409,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,55,211.69192327228262,175.60570499628642
4410,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,56,212.17569274045127,175.9778734881071
4411,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,57,212.6508220778838,176.34339504448266
4412,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,58,213.11761451833166,176.70250294604665
4413,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,59,213.57635760625232,177.05541840350799
4414,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,60,214.02732426088534,177.40235137625535
4415,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,61,214.47077375161862,177.74350132271562
4416,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,62,214.90695259337053,178.0790578891798
4417,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,63,215.33609536973637,178.40920154305775
4418,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,64,215.7584254907788,178.73410415585346
4419,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,65,216.17415589159475,179.05392954057936
4420,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,66,216.58348967712436,179.3688339478138
4421,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,67,216.98662071809548,179.67896652416732
4422,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,68,217.38373420247814,179.98446973652136
4423,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,69,217.77500714637654,180.28547976506272
4424,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,70,218.16060886788958,180.5821268678289
4425,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,71,218.54070142711214,180.87453571920514
4426,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,72,218.91544003514107,181.16282572457703
4427,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,73,219.28497343466915,181.4471113131247
4428,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,74,219.64944425450494,181.72750221055858
4429,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,75,220.00898934012872,182.00410369341915
4430,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,76,220.3637400622086,182.27701682642143
4431,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,77,220.7138226048125,182.5463386841791
4432,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,78,221.05935823489943,182.8121625585269
4433,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,79,221.4004635545327,183.07457815255037
4434,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,80,221.73725073712583,183.33367176233253
4435,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,81,222.06982774891895,183.5895264473374
4436,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,82,222.39829855678212,183.84222219027527
4437,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,83,222.72276332334195,184.09183604721554
4438,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,84,223.04331859035472,184.33844228865718
4439,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,85,223.36005745115813,184.58211253219787
4440,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,86,223.6730697129802,184.8229158673994
4441,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,87,223.98244204980773,185.06091897339118
4442,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,88,224.28825814646675,185.29618622971248
4443,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,89,224.5905988345168,185.52877982085738
4444,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,90,224.8895422205086,185.75875983494447
4445,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,91,225.18516380711338,185.98618435690287
4446,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,92,225.47753660759798,186.21110955653904
4447,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,93,225.76673125407643,186.43358977181583
4448,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,94,226.05281609993864,186.6536775876516
4449,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,95,226.33585731683263,186.8714239105299
4450,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,96,226.61591898654092,187.08687803918065
4451,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,97,226.89306318806842,187.30008773157772
4452,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,98,227.16735008024403,187.51109926848514
4453,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,99,227.4388379801054,187.71995751375937
4454,Stasiun Meteorologi Juanda,0.0,0.0,-7.45,112.85,100,227.70758343732314,187.9267059716044
4455,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,2,79.78989410333654,85.42355645078449
4456,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,3,90.02276965344575,100.8339077700282
4457,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,4,96.57192537664977,110.69670635922165
4458,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,5,101.41998572518777,117.99771503679403
4459,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,6,105.27574027978409,123.80434602689428
4460,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,7,108.47879064447561,128.62802742235513
4461,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,8,111.2191086415989,132.7548501180211
4462,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,9,113.61397912341872,136.36144098372705
4463,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,10,115.74098847522711,139.56464239179405
4464,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,11,117.65416443414352,142.4458182175001
4465,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,12,119.39265524171006,145.06392433817797
4466,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,13,120.9857427590066,147.46305820857663
4467,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,14,122.45590549763767,149.6770716779894
4468,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,15,123.82077720981923,151.73252055816178
4469,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,16,125.09444725844038,153.65062293495075
4470,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,17,126.28835173765246,155.44860116464596
4471,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,18,127.41190087400861,157.14062671805908
4472,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,19,128.47293119698045,158.73850113344685
4473,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,20,129.47803813955673,160.2521569013357
4474,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,21,130.43282512769738,161.69003258449428
4475,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,22,131.34209313112223,163.05935827476657
4476,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,23,132.2099869821676,164.36637594413304
4477,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,24,133.04010978404236,165.61651173952717
4478,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,25,133.8356134141441,166.81451227765263
4479,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,26,134.59927087806352,167.96455360757335
4480,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,27,135.33353471495042,169.0703291671444
4481,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,28,136.04058456238272,170.13512141403467
4482,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,29,136.72236620955522,171.1618606384581
4483,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,30,137.38062390394214,172.15317361587333
4484,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,31,138.0169272636751,173.1114241360798
4485,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,32,138.63269384180808,174.03874698420884
4486,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,33,139.22920815928887,174.93707660371052
4487,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,34,139.80763784982986,175.80817140996209
4488,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,35,140.36904742719543,176.65363452331917
4489,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,36,140.9144100831295,177.47493153638118
4490,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,37,141.44461784463772,178.27340581050095
4491,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,38,141.9604903570447,179.05029170276097
4492,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,39,142.46278251009744,179.80672605061736
4493,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,40,142.95219108532956,180.5437581825968
4494,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,41,143.42936057167134,181.26235867640145
4495,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,42,143.89488827116386,181.96342704793486
4496,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,43,144.3493287962986,182.64779852413767
4497,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,44,144.79319804395942,183.31625002760472
4498,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,45,145.22697671740775,183.969505480571
4499,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,46,145.6511134566295,184.6082405191043
4500,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,47,146.06602762817005,185.23308669449875
4501,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,48,146.4721118179662,185.84463522739205
4502,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,49,146.86973406432844,186.44344037055862
4503,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,50,147.25923986291815,187.03002242833475
4504,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,51,147.6409539711001,187.60487047391
4505,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,52,148.01518203529022,188.1684448000562
4506,Stasiun Meteorologi Kalianget,91.39496,7.808028,-7.05,113.95,53,148.38221206173625,188.72117913407087
